Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term(months),Default_Status(Yes/No)
CUST01931,41,194346,213913,687,240,Yes
CUST01932,40,106574,427717,402,12,Yes
CUST01933,47,125331,385224,442,12,Yes
CUST01934,56,52216,460609,843,60,No
CUST01935,66,85152,198163,762,240,No
CUST01936,48,154981,221597,492,12,No
CUST01937,70,104458,13719,668,12,No
CUST01938,65,105334,360430,754,48,No
CUST01939,43,180587,421263,383,72,Yes
CUST01940,45,144812,350159,402,84,Yes
CUST01941,36,179166,107276,446,180,No
CUST01942,68,152287,21643,430,120,No
CUST01943,37,196439,292701,778,36,No
CUST01944,25,146397,352415,546,48,Yes
CUST01945,31,64677,399921,391,24,Yes
CUST01946,45,27660,89009,634,84,Yes
CUST01947,67,93494,120540,563,360,Yes
CUST01948,60,52269,353901,439,180,Yes
CUST01949,58,148964,52417,640,48,No
CUST01950,67,177464,38904,651,84,No
CUST01951,65,120047,347842,747,48,No
CUST01952,25,96277,50969,414,24,Yes
CUST01953,55,69324,395394,418,240,Yes
CUST01954,41,53401,452390,620,84,No
CUST01955,18,101474,37445,848,48,No
CUST01956,45,103792,409373,673,360,No
CUST01957,26,156249,352992,527,24,Yes
CUST01958,43,22408,287220,771,72,Yes
CUST01959,27,97810,443942,524,120,Yes
CUST01960,61,139481,82293,590,36,No
CUST01961,69,29003,318985,627,60,Yes
CUST01962,50,52365,148367,789,360,No
CUST01963,49,96413,374172,685,12,No
CUST01964,39,60029,439050,515,48,Yes
CUST01965,62,33779,489000,483,120,Yes
CUST01966,64,122710,161815,463,12,No
CUST01967,39,130739,360414,784,72,No
CUST01968,43,38828,281742,589,60,Yes
CUST01969,62,71142,372582,703,24,Yes
CUST01970,66,172144,458957,355,60,Yes
CUST01971,47,191608,90823,440,120,No
CUST01972,36,57964,114977,523,48,No
CUST01973,18,114955,385610,404,360,Yes
CUST01974,68,58693,202423,737,360,No
CUST01975,21,45178,191428,785,36,No
CUST01976,25,155118,345838,646,240,No
CUST01977,27,184357,383824,713,48,Yes
CUST01978,33,123978,261180,609,240,No
CUST01979,59,118401,411768,391,120,Yes
CUST01980,70,190475,205330,581,360,No
CUST01981,41,23041,67914,419,24,Yes
CUST01982,25,148245,341283,821,48,Yes
CUST01983,54,170111,256395,580,24,No
CUST01984,29,120652,258855,744,60,No
CUST01985,24,105256,38291,850,36,No
CUST01986,62,25176,211462,849,180,Yes
CUST01987,49,36759,277053,427,48,Yes
CUST01988,60,50756,99720,484,12,No
CUST01989,69,102390,69511,340,36,No
CUST01990,59,62260,51043,562,12,Yes
CUST01991,25,152683,161540,672,180,No
CUST01992,60,20022,135200,607,12,Yes
CUST01993,51,96912,350588,846,120,Yes
CUST01994,49,102034,279027,660,240,No
CUST01995,31,45954,352402,345,48,Yes
CUST01996,20,69302,79274,606,48,No
CUST01997,56,164722,118267,667,60,No
CUST01998,57,130628,43985,561,60,Yes
CUST01999,28,124873,244110,385,60,No
CUST02000,62,57550,285968,508,24,Yes
CUST02001,58,90621,336937,497,72,Yes
CUST02002,54,192311,344618,823,240,No
CUST02003,70,60236,170863,744,84,Yes
CUST02004,56,84880,45645,576,24,No
CUST02005,61,163751,218270,367,72,No
CUST02006,41,107429,412933,579,36,Yes
CUST02007,69,79183,148469,310,24,Yes
CUST02008,32,119256,60051,426,36,No
CUST02009,37,174357,435620,801,24,No
CUST02010,62,169987,458717,588,180,Yes
CUST02011,35,179243,56939,349,36,Yes
CUST02012,66,122121,99724,653,360,No
CUST02013,52,164617,316750,712,120,No
CUST02014,34,22489,365006,825,36,Yes
CUST02015,60,53126,79800,687,240,No
CUST02016,21,187560,199065,555,360,No
CUST02017,63,140006,100999,749,72,No
CUST02018,50,95188,149610,738,180,No
CUST02019,70,79969,165006,389,60,Yes
CUST02020,44,101982,448152,392,360,Yes
CUST02021,23,40104,387705,545,24,Yes
CUST02022,28,170815,35100,386,60,No
CUST02023,49,22803,227289,820,36,Yes
CUST02024,48,150496,275014,845,24,No
CUST02025,57,69855,482566,307,84,Yes
CUST02026,62,160070,398041,653,48,No
CUST02027,60,158441,363653,343,240,Yes
CUST02028,46,64179,358643,836,48,Yes
CUST02029,41,54948,274318,661,12,Yes
CUST02030,42,64691,200708,415,72,Yes
CUST02031,61,85474,441064,420,60,Yes
CUST02032,37,146648,158902,571,48,Yes
CUST02033,58,169118,211371,522,60,No
CUST02034,59,155142,437918,336,120,Yes
CUST02035,57,147996,35144,664,12,No
CUST02036,39,98210,190541,409,12,Yes
CUST02037,64,68800,215799,663,12,Yes
CUST02038,49,71785,49430,841,180,No
CUST02039,44,52464,483732,799,12,Yes
CUST02040,60,85571,123539,781,84,No
CUST02041,41,132287,472766,486,180,Yes
CUST02042,69,90643,61987,749,360,No
CUST02043,28,56667,190460,744,12,Yes
CUST02044,63,72026,63020,494,60,Yes
CUST02045,43,130377,395030,639,12,Yes
CUST02046,30,145644,353778,572,24,Yes
CUST02047,44,148206,293423,807,360,No
CUST02048,38,124825,268118,698,36,No
CUST02049,24,25544,71125,459,72,Yes
CUST02050,50,23577,407330,542,12,Yes
CUST02051,61,109690,230268,308,84,Yes
CUST02052,48,95881,152966,797,24,No
CUST02053,33,181903,84951,823,36,No
CUST02054,67,50151,458072,569,48,Yes
CUST02055,60,132501,109025,785,24,No
CUST02056,50,180196,99994,493,240,No
CUST02057,27,80131,68156,435,84,Yes
CUST02058,30,58327,228505,318,240,Yes
CUST02059,30,43838,458168,352,84,Yes
CUST02060,44,157618,165665,536,48,Yes
CUST02061,48,36082,272315,737,360,Yes
CUST02062,21,99767,62700,575,72,Yes
CUST02063,40,129595,134482,627,12,No
CUST02064,18,33665,351255,629,48,Yes
CUST02065,36,143747,151884,403,84,Yes
CUST02066,49,115310,180260,611,24,No
CUST02067,18,199034,294285,433,72,Yes
CUST02068,69,114734,394510,841,240,Yes
CUST02069,59,92337,115117,693,24,No
CUST02070,26,185035,394329,423,12,Yes
CUST02071,55,191535,433557,495,48,Yes
CUST02072,63,136855,490228,401,24,Yes
CUST02073,52,182269,184777,608,120,No
CUST02074,30,159868,382890,457,12,Yes
CUST02075,26,70254,224263,558,180,Yes
CUST02076,40,115947,240133,420,84,Yes
CUST02077,22,146568,224678,836,180,No
CUST02078,28,177064,148732,432,60,Yes
CUST02079,54,35936,421489,494,84,Yes
CUST02080,49,199488,284167,825,24,No
CUST02081,66,153504,206405,699,84,No
CUST02082,31,68251,6887,463,240,Yes
CUST02083,62,22322,465930,825,120,Yes
CUST02084,50,157644,140703,610,48,No
CUST02085,35,164743,67444,475,48,Yes
CUST02086,33,96504,25494,451,60,No
CUST02087,35,33505,341809,554,48,Yes
CUST02088,52,50457,5733,655,360,No
CUST02089,41,105081,48644,570,36,Yes
CUST02090,57,97305,175202,358,360,No
CUST02091,70,113187,119965,586,36,Yes
CUST02092,19,160873,349623,408,84,Yes
CUST02093,59,87461,461144,511,120,Yes
CUST02094,32,105003,145925,508,240,No
CUST02095,66,123668,86600,756,48,No
CUST02096,45,116636,82769,790,24,No
CUST02097,47,68503,432608,480,48,Yes
CUST02098,54,148586,499589,484,360,Yes
CUST02099,36,25517,167613,466,36,Yes
CUST02100,70,123336,365378,492,24,Yes
CUST02101,27,38887,228553,551,120,Yes
CUST02102,59,125514,57551,839,36,No
CUST02103,69,23090,321299,402,84,Yes
CUST02104,42,25430,62690,313,360,Yes
CUST02105,20,54649,135203,385,60,Yes
CUST02106,27,184465,319382,313,12,No
CUST02107,24,162179,390944,646,24,No
CUST02108,48,167548,472869,754,36,No
CUST02109,48,60504,132826,357,180,Yes
CUST02110,62,90112,333983,426,12,Yes
CUST02111,70,31672,58904,603,24,No
CUST02112,44,57181,5634,529,12,Yes
CUST02113,42,58633,190236,593,48,Yes
CUST02114,61,120858,365063,415,120,Yes
CUST02115,28,48871,122714,404,60,Yes
CUST02116,40,39998,327802,641,24,Yes
CUST02117,41,42230,474545,344,240,Yes
CUST02118,27,66679,229724,843,72,No
CUST02119,61,131475,83758,608,240,No
CUST02120,40,47242,147130,811,360,Yes
CUST02121,34,40019,418587,302,36,Yes
CUST02122,67,191928,81854,627,36,No
CUST02123,64,145418,432111,368,24,Yes
CUST02124,54,132054,386004,585,36,Yes
CUST02125,23,104686,71865,486,84,Yes
CUST02126,49,131105,257333,723,240,No
CUST02127,39,56233,425552,551,84,Yes
CUST02128,44,164005,265624,846,120,No
CUST02129,70,80323,206655,385,240,Yes
CUST02130,63,130583,281271,524,24,Yes
CUST02131,33,114819,6502,508,12,Yes
CUST02132,48,55020,487818,412,12,Yes
CUST02133,40,114596,449990,442,60,Yes
CUST02134,47,57785,442912,731,48,Yes
CUST02135,32,34644,396640,441,24,Yes
CUST02136,62,57506,202898,326,84,Yes
CUST02137,41,34177,372736,408,360,Yes
CUST02138,55,39338,254994,461,12,Yes
CUST02139,27,115746,79070,380,48,Yes
CUST02140,54,129181,83494,486,120,No
CUST02141,65,158267,371248,606,120,No
CUST02142,39,136385,414677,313,60,Yes
CUST02143,25,60864,36457,332,240,No
CUST02144,50,62034,10697,705,84,No
CUST02145,47,165268,377982,564,240,Yes
CUST02146,50,100224,376905,532,84,Yes
CUST02147,28,91257,53201,834,84,No
CUST02148,26,75538,214926,357,48,Yes
CUST02149,43,68154,436229,379,120,Yes
CUST02150,48,102100,347202,714,84,Yes
CUST02151,69,117380,344029,734,48,No
CUST02152,24,40397,195160,643,12,Yes
CUST02153,28,161968,60818,366,48,No
CUST02154,66,101033,103431,506,360,No
CUST02155,33,90560,49585,345,240,No
CUST02156,48,31974,30191,622,24,No
CUST02157,18,113493,399096,589,84,Yes
CUST02158,50,71087,169874,700,72,No
CUST02159,62,196864,56055,639,84,No
CUST02160,50,46477,268285,453,12,Yes
CUST02161,55,120168,255060,338,60,Yes
CUST02162,28,59724,362760,774,24,No
CUST02163,23,80704,468681,520,360,Yes
CUST02164,59,56926,408086,464,180,Yes
CUST02165,51,179577,346518,835,72,No
CUST02166,26,108872,157484,668,240,No
CUST02167,45,30489,471972,696,48,Yes
CUST02168,31,180009,323178,376,36,No
CUST02169,49,45534,426908,315,36,Yes
CUST02170,67,101144,291856,389,120,Yes
CUST02171,24,139225,169478,473,60,Yes
CUST02172,35,171129,195488,661,24,Yes
CUST02173,63,140780,140236,784,60,No
CUST02174,46,190470,489526,443,24,Yes
CUST02175,54,147994,25757,672,60,No
CUST02176,57,198411,72624,751,72,No
CUST02177,57,102220,200917,385,360,Yes
CUST02178,46,88898,465014,343,240,Yes
CUST02179,59,34957,393519,550,180,Yes
CUST02180,18,60517,452249,407,60,Yes
CUST02181,42,61472,303914,708,24,Yes
CUST02182,47,195413,54022,657,120,No
CUST02183,52,141858,62209,387,36,No
CUST02184,43,133538,109580,711,72,Yes
CUST02185,39,178431,259958,517,120,Yes
CUST02186,47,30035,290779,459,120,Yes
CUST02187,27,187828,116919,627,240,Yes
CUST02188,56,119689,37715,670,84,No
CUST02189,31,34176,115883,323,360,Yes
CUST02190,45,90739,137157,480,24,Yes
CUST02191,35,126186,47839,605,120,No
CUST02192,51,76126,356086,565,36,Yes
CUST02193,21,44232,474214,738,72,No
CUST02194,37,63131,109126,657,84,No
CUST02195,52,62123,370266,747,72,No
CUST02196,54,122010,436497,310,180,Yes
CUST02197,68,176533,109102,379,360,No
CUST02198,27,104864,353160,624,12,Yes
CUST02199,47,58662,266853,624,24,No
CUST02200,61,126531,142784,833,12,No
CUST02201,26,186276,240577,399,12,Yes
CUST02202,30,130146,370138,470,240,Yes
CUST02203,42,76659,187497,514,48,Yes
CUST02204,61,171214,12534,679,72,Yes
CUST02205,37,151618,434418,427,120,Yes
CUST02206,59,139537,222083,720,72,No
CUST02207,52,131633,279291,643,24,No
CUST02208,47,132298,200623,481,180,No
CUST02209,52,134262,205049,591,360,No
CUST02210,45,186227,153503,401,24,No
CUST02211,24,43498,345590,316,240,Yes
CUST02212,44,47177,265259,402,360,Yes
CUST02213,46,151953,309733,333,360,Yes
CUST02214,36,130268,116081,528,120,No
CUST02215,25,71264,453970,780,24,Yes
CUST02216,68,141620,221496,705,12,No
CUST02217,68,78703,271108,590,60,Yes
CUST02218,60,89336,166164,724,360,No
CUST02219,44,28565,13142,326,36,Yes
CUST02220,68,118148,445805,831,240,Yes
CUST02221,28,169995,230454,547,180,No
CUST02222,30,181550,342869,702,12,No
CUST02223,54,132486,72565,699,36,No
CUST02224,38,155601,88070,747,48,No
CUST02225,69,53116,269375,421,360,Yes
CUST02226,54,122763,446990,566,180,Yes
CUST02227,28,104516,111830,395,24,Yes
CUST02228,18,184860,408718,456,12,Yes
CUST02229,57,162520,487656,380,240,Yes
CUST02230,42,26629,394199,433,120,Yes
CUST02231,58,185544,412680,666,36,No
CUST02232,32,97836,106622,848,48,No
CUST02233,69,119118,408907,566,360,Yes
CUST02234,21,92080,48496,447,360,Yes
CUST02235,55,47110,63160,770,240,No
CUST02236,27,94045,142360,484,24,Yes
CUST02237,41,74518,209891,403,120,Yes
CUST02238,68,25755,221921,375,120,Yes
CUST02239,58,40004,115255,729,84,No
CUST02240,58,138195,428912,464,36,Yes
CUST02241,37,22658,478766,482,360,Yes
CUST02242,54,185468,323061,332,24,No
CUST02243,40,146854,326915,305,36,Yes
CUST02244,51,86715,490796,424,48,Yes
CUST02245,56,27747,285994,323,180,Yes
CUST02246,50,59936,118406,673,24,No
CUST02247,19,105862,77647,525,24,No
CUST02248,26,90147,148480,793,48,No
CUST02249,40,164571,346796,601,120,No
CUST02250,49,134311,273779,709,48,No
CUST02251,30,93684,210953,405,240,Yes
CUST02252,68,174030,168360,469,48,No
CUST02253,49,133631,467871,756,84,No
CUST02254,35,103558,331584,410,240,Yes
CUST02255,42,132541,109711,661,72,No
CUST02256,70,36847,240616,471,12,Yes
CUST02257,50,86339,312688,719,60,No
CUST02258,59,159066,189682,707,12,No
CUST02259,69,104588,230122,490,72,Yes
CUST02260,33,39042,117818,680,72,Yes
CUST02261,27,102431,69122,309,72,No
CUST02262,63,106211,117078,776,240,No
CUST02263,32,167230,39726,694,60,No
CUST02264,51,77006,58959,584,240,No
CUST02265,69,195989,44229,731,360,No
CUST02266,38,103917,108887,501,12,No
CUST02267,49,32266,148872,731,24,Yes
CUST02268,25,138694,94726,634,240,No
CUST02269,54,25575,154441,318,360,Yes
CUST02270,68,170931,7436,772,60,No
CUST02271,43,29701,474672,846,180,Yes
CUST02272,20,108444,343048,316,24,Yes
CUST02273,48,44935,440080,725,60,Yes
CUST02274,66,110655,214895,381,180,No
CUST02275,49,180516,29679,702,60,No
CUST02276,47,149325,449948,424,72,Yes
CUST02277,57,46933,20355,529,12,No
CUST02278,26,47560,174271,746,48,Yes
CUST02279,30,116699,432896,850,12,No
CUST02280,21,88075,468113,344,24,Yes
CUST02281,21,99767,44343,570,72,No
CUST02282,68,119498,146511,474,36,No
CUST02283,25,53105,172422,451,240,Yes
CUST02284,44,186960,239241,425,180,No
CUST02285,54,145285,351695,801,60,No
CUST02286,64,146538,123400,394,60,No
CUST02287,63,41704,190078,548,360,Yes
CUST02288,59,73973,369361,379,24,Yes
CUST02289,49,35798,116398,313,360,Yes
CUST02290,31,142722,434135,694,48,Yes
CUST02291,39,74699,431768,840,180,No
CUST02292,66,101743,376464,764,360,Yes
CUST02293,50,47698,484264,433,48,Yes
CUST02294,41,121076,242204,825,48,No
CUST02295,30,37993,150667,733,36,Yes
CUST02296,61,100516,461042,404,36,Yes
CUST02297,47,48094,395608,412,48,Yes
CUST02298,19,140808,103057,573,12,Yes
CUST02299,51,138657,189526,571,24,No
CUST02300,23,112910,231216,517,36,Yes
CUST02301,43,151646,230888,820,72,Yes
CUST02302,35,116935,56282,350,360,Yes
CUST02303,45,70838,159143,493,84,Yes
CUST02304,29,175726,149664,842,240,No
CUST02305,45,48622,362124,351,360,Yes
CUST02306,33,49119,120123,417,12,Yes
CUST02307,20,170793,144554,544,24,No
CUST02308,35,79366,467736,714,84,Yes
CUST02309,32,90324,264612,510,36,Yes
CUST02310,68,73366,187259,594,240,Yes
CUST02311,36,20814,54410,489,180,Yes
CUST02312,62,183084,254958,612,48,No
CUST02313,61,38207,92370,491,72,Yes
CUST02314,47,57180,11676,785,84,No
CUST02315,29,89162,467032,378,36,Yes
CUST02316,61,22551,316429,660,120,Yes
CUST02317,55,20263,261013,553,120,Yes
CUST02318,25,31842,434353,317,240,Yes
CUST02319,61,96194,442968,533,180,Yes
CUST02320,50,63857,400833,450,24,Yes
CUST02321,24,99849,426471,643,120,Yes
CUST02322,40,163055,139920,798,60,No
CUST02323,18,112438,162880,641,180,No
CUST02324,56,146970,64119,576,360,No
CUST02325,58,25433,82542,720,48,Yes
CUST02326,60,57128,192272,809,12,Yes
CUST02327,65,132910,193439,511,24,Yes
CUST02328,42,187440,61587,580,360,No
CUST02329,46,158125,96725,571,360,Yes
CUST02330,39,122505,313883,727,60,No
CUST02331,20,171916,277670,651,240,No
CUST02332,68,139282,302094,655,60,No
CUST02333,18,150790,491137,450,120,Yes
CUST02334,61,59381,279300,596,240,Yes
CUST02335,53,194147,90252,610,120,No
CUST02336,69,97260,13174,764,12,No
CUST02337,70,175470,69715,354,120,Yes
CUST02338,45,112341,351162,300,12,Yes
CUST02339,34,56102,188615,590,180,Yes
CUST02340,60,166997,86284,388,60,Yes
CUST02341,64,71570,231519,382,60,Yes
CUST02342,32,28424,253081,663,48,Yes
CUST02343,69,197864,338994,695,84,No
CUST02344,24,88487,487446,609,240,Yes
CUST02345,54,134246,360951,630,240,No
CUST02346,67,72299,136082,438,84,No
CUST02347,37,99952,49877,604,240,No
CUST02348,47,163086,101139,684,84,No
CUST02349,51,135841,368925,620,180,No
CUST02350,63,113731,250565,662,84,No
CUST02351,44,140922,19508,327,84,Yes
CUST02352,26,181273,480449,609,48,No
CUST02353,41,53364,330525,600,12,No
CUST02354,43,53013,216257,306,120,Yes
CUST02355,69,155792,246288,355,24,Yes
CUST02356,59,48062,179841,399,60,Yes
CUST02357,54,146213,367069,639,12,No
CUST02358,55,196793,272817,354,48,No
CUST02359,53,149841,76514,528,360,No
CUST02360,27,98877,334378,618,12,No
CUST02361,57,72612,65140,368,12,Yes
CUST02362,25,156268,55784,553,48,Yes
CUST02363,19,152593,237687,700,12,No
CUST02364,37,126052,258608,488,48,Yes
CUST02365,52,88228,435800,749,360,No
CUST02366,45,58337,338550,322,36,Yes
CUST02367,27,192350,131186,474,180,No
CUST02368,52,72520,254644,791,60,Yes
CUST02369,24,174340,263455,676,360,No
CUST02370,42,48137,248250,726,84,Yes
CUST02371,36,139821,67980,698,12,No
CUST02372,20,189111,346008,755,12,No
CUST02373,40,56517,250318,769,60,Yes
CUST02374,28,113781,267478,815,48,No
CUST02375,63,157640,209799,825,24,No
CUST02376,27,112239,348898,647,120,No
CUST02377,68,56710,150930,610,84,Yes
CUST02378,59,146810,202406,783,240,No
CUST02379,54,152901,411531,838,60,No
CUST02380,38,174364,309467,656,240,No
CUST02381,43,37713,28555,330,36,Yes
CUST02382,32,45307,353788,408,120,Yes
CUST02383,61,144888,174690,537,48,Yes
CUST02384,29,120685,401264,730,24,Yes
CUST02385,34,50008,24617,374,120,No
CUST02386,56,185489,445758,330,36,Yes
CUST02387,38,48222,371333,760,84,Yes
CUST02388,58,170412,296749,504,48,Yes
CUST02389,46,197956,154993,530,48,No
CUST02390,45,158550,428977,496,24,Yes
CUST02391,55,26355,334837,398,48,Yes
CUST02392,20,56847,473341,305,72,Yes
CUST02393,67,126961,302950,373,72,Yes
CUST02394,29,198876,387718,840,120,No
CUST02395,31,169519,438888,785,180,No
CUST02396,57,166459,452438,441,24,Yes
CUST02397,46,132069,332926,685,24,No
CUST02398,26,155593,161356,403,24,Yes
CUST02399,21,177676,288397,638,12,No
CUST02400,36,85898,209695,666,24,No
CUST02401,28,95515,44204,847,240,No
CUST02402,51,180234,267168,619,84,No
CUST02403,52,49065,310540,782,60,No
CUST02404,20,108616,225937,567,48,Yes
CUST02405,39,35569,78027,509,180,Yes
CUST02406,70,106405,489533,363,48,Yes
CUST02407,49,39113,427398,336,72,Yes
CUST02408,22,129114,318601,382,180,Yes
CUST02409,48,53938,146824,342,24,Yes
CUST02410,20,150179,271130,530,360,Yes
CUST02411,48,99539,414753,533,12,Yes
CUST02412,21,26908,410596,500,180,Yes
CUST02413,56,119454,362533,318,180,Yes
CUST02414,48,33668,207964,686,36,Yes
CUST02415,45,131891,293119,441,24,Yes
CUST02416,46,50931,475363,676,72,Yes
CUST02417,45,35184,129869,537,24,Yes
CUST02418,55,22634,124079,722,180,Yes
CUST02419,54,32000,425356,315,48,Yes
CUST02420,70,34911,45166,358,36,Yes
CUST02421,46,67341,153161,344,72,Yes
CUST02422,40,177919,348518,550,60,Yes
CUST02423,43,145488,349762,425,360,Yes
CUST02424,22,40022,136176,510,120,Yes
CUST02425,63,113574,475621,525,120,Yes
CUST02426,63,99355,498578,675,180,Yes
CUST02427,59,84017,281218,573,72,Yes
CUST02428,62,161929,268950,406,12,Yes
CUST02429,44,183019,259912,586,24,Yes
CUST02430,26,156575,125867,612,180,No
CUST02431,41,57214,23804,540,120,No
CUST02432,47,49946,16161,810,12,No
CUST02433,55,120709,162502,386,12,Yes
CUST02434,57,120646,264709,319,84,Yes
CUST02435,42,136397,28286,529,48,Yes
CUST02436,60,133006,284179,353,360,Yes
CUST02437,37,28206,288927,656,12,Yes
CUST02438,56,108137,488759,568,240,Yes
CUST02439,31,27168,183753,744,84,Yes
CUST02440,68,34973,428308,411,180,Yes
CUST02441,42,197725,155690,847,120,No
CUST02442,64,168977,408183,831,60,No
CUST02443,42,142508,395926,543,36,Yes
CUST02444,18,93583,424214,580,24,Yes
CUST02445,33,162292,160097,645,240,No
